n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_puna;hr_puna;temp_forest;hr_forest
8962;10/20/25 04:30:00AM;5.552;0;6.674;0;5.076;92.832;4.558;100
8963;10/20/25 05:00:00AM;5.45;0;6.573;0;4.973;92.755;4.688;100
8964;10/20/25 05:30:00AM;4.831;0;6.471;0;5.591;92.516;4.895;100
8965;10/20/25 06:00:00AM;4.415;0;6.166;0;6.408;91.872;5.668;100
8966;10/20/25 06:30:00AM;3.578;0;5.655;0;8.817;86.341;6.026;100
8967;10/20/25 07:00:00AM;4.102;0;5.45;0;9.46;91.459;5.642;100
8968;10/20/25 07:30:00AM;4.415;0;5.347;0;9.312;89.565;6.712;100
8969;10/20/25 08:00:00AM;3.788;0;5.141;0;8.494;96.044;8.195;100
8970;10/20/25 08:30:00AM;3.155;0;4.831;0;8.866;95.393;8.369;100
8971;10/20/25 09:00:00AM;3.578;0;4.727;0;9.485;96.312;9.114;100
8972;10/20/25 09:30:00AM;3.155;0;4.623;0;8.965;97.916;8.717;100
8973;10/20/25 10:00:00AM;2.73;0;4.623;0;9.903;98.125;8.618;100
8974;10/20/25 10:30:00AM;3.155;0;4.415;0;9.015;97.582;9.534;100
8975;10/20/25 11:00:00AM;2.624;0;4.207;0;9.903;96.626;10.149;100
8976;10/20/25 11:30:00AM;2.73;0;4.311;0;9.682;98.362;10.124;100
8977;10/20/25 12:00:00PM;3.472;2;4.415;0;9.509;97.668;12.847;100
8978;10/20/25 12:30:00PM;3.261;78;4.415;7;9.114;98.799;10.075;100
8979;10/20/25 01:00:00PM;5.86;288;4.831;51;8.965;99.251;10.173;100
8980;10/20/25 01:30:00PM;9.176;864;5.552;103;9.262;99.482;10.149;100
8981;10/20/25 02:00:00PM;12.883;896;5.347;37;9.015;99.413;9.41;100
8982;10/20/25 02:30:00PM;19.948;1920;5.655;72;8.245;99.196;9.558;100
8983;10/20/25 03:00:00PM;18.806;1536;7.079;208;9.46;99.784;9.509;100
8984;10/20/25 03:30:00PM;13.846;1280;8.68;256;9.977;99.707;8.841;100
8985;10/20/25 04:00:00PM;15.091;1536;8.879;304;8.12;99.798;8.469;100
8986;10/20/25 04:30:00PM;15.473;1280;9.866;496;7.619;99.901;8.394;100
8987;10/20/25 05:00:00PM;15.473;2432;9.965;384;6.535;100;8.295;100
8988;10/20/25 05:30:00PM;20.234;3584;9.866;480;6.408;99.994;7.519;100
8989;10/20/25 06:00:00PM;17.76;3328;10.748;864;5.411;100;7.142;100
8990;10/20/25 06:30:00PM;17.855;2688;12.11;896;6.153;100;7.116;100
8991;10/20/25 07:00:00PM;17.665;3840;10.846;576;5.898;100;6.737;100
8992;10/20/25 07:30:00PM;14.804;2816;13.846;768;6;100;6.306;100
8993;10/20/25 08:00:00PM;15.091;2176;12.69;672;5.385;100;6.128;100
8994;10/20/25 08:30:00PM;14.613;2048;12.594;576;5.796;100;5.642;100
8995;10/20/25 09:00:00PM;13.942;2048;11.041;432;5.796;100;5.693;100
8996;10/20/25 09:30:00PM;14.9;2048;11.431;576;6.23;100;5.924;100
8997;10/20/25 10:00:00PM;14.613;2048;11.236;672;6.281;100;6.23;100
8998;10/20/25 10:30:00PM;12.883;1664;10.161;320;6.357;100;6.535;100
8999;10/20/25 11:00:00PM;10.651;864;9.275;96;6.458;100;6.839;100
9000;10/20/25 11:30:00PM;12.69;1408;9.275;152;5.949;100;6.94;100
9001;10/21/25 12:00:00AM;9.077;704;8.68;120;5.847;100;6.99;100
9002;10/21/25 12:30:00AM;5.45;35;7.882;17;5.872;100;6.889;100
9003;10/21/25 01:00:00AM;6.268;0;7.582;0;5.847;100;6.864;100
9004;10/21/25 01:30:00AM;5.45;0;7.079;0;5.308;100;6.737;100
9005;10/21/25 02:00:00AM;4.727;0;6.775;0;4.506;100;6.357;100
9006;10/21/25 02:30:00AM;4.519;0;6.471;0;4.973;100;5.898;100
9007;10/21/25 03:00:00AM;3.893;0;5.86;0;4.61;100;5.462;100
9008;10/21/25 03:30:00AM;4.623;0;5.45;0;4.688;100;4.921;100
9009;10/21/25 04:00:00AM;4.519;0;5.037;0;4.61;100;4.895;100
9010;10/21/25 04:30:00AM;5.962;0;5.141;0;5.024;100;4.272;100
9011;10/21/25 05:00:00AM;5.962;0;5.552;0;4.792;100;4.089;100
9012;10/21/25 05:30:00AM;6.37;0;5.962;0;5.693;99.984;3.932;100
9013;10/21/25 06:00:00AM;6.471;0;6.268;0;7.544;98.656;4.532;100
9014;10/21/25 06:30:00AM;6.573;0;6.674;0;8.369;97.999;4.532;100
9015;10/21/25 07:00:00AM;6.166;0;6.674;0;9.41;97.84;4.662;100
9016;10/21/25 07:30:00AM;5.962;0;6.674;0;11.248;95.22;5.128;100
9017;10/21/25 08:00:00AM;6.166;0;6.674;0;12.92;97.443;8.369;100
9018;10/21/25 08:30:00AM;5.86;0;6.674;0;13.305;95.279;8.145;100
9019;10/21/25 09:00:00AM;4.519;0;6.471;0;12.001;97.195;9.558;100
9020;10/21/25 09:30:00AM;3.049;0;6.166;0;9.139;98.435;8.369;100
9021;10/21/25 10:00:00AM;4.102;0;5.757;0;10.663;99.231;8.841;100
9022;10/21/25 10:30:00AM;3.683;0;5.45;0;9.657;97.359;8.693;100
9023;10/21/25 11:00:00AM;3.155;0;5.347;0;9.04;98.828;9.928;100
9024;10/21/25 11:30:00AM;2.837;0;4.831;0;8.369;98.517;12.389;100
9025;10/21/25 12:00:00PM;3.049;2;4.207;0;9.682;98.437;10.173;100
9026;10/21/25 12:30:00PM;3.261;67;3.788;7;9.829;93.879;13.81;99.756
9027;10/21/25 01:00:00PM;5.757;256;3.683;14;9.78;94.982;12.896;92.335
9028;10/21/25 01:30:00PM;7.682;464;3.683;17;9.04;92.298;12.122;91.49
9029;10/21/25 02:00:00PM;11.334;864;3.893;20;9.287;91.85;11.734;92.942
9030;10/21/25 02:30:00PM;16.237;1472;3.998;27;10.614;89.343;13.064;89.897
9031;10/21/25 03:00:00PM;21.473;1920;5.655;400;9.46;92.483;10.222;91.112
9032;10/21/25 03:30:00PM;20.043;2560;8.082;304;9.015;87.906;13.762;85.977
9033;10/21/25 04:00:00PM;19.853;2176;8.978;576;7.845;89.791;9.015;91.781
9034;10/21/25 04:30:00PM;21.473;2432;10.357;608;6.763;89.314;8.965;91.742
9035;10/21/25 05:00:00PM;16.808;2048;10.063;512;6.281;90.113;8.045;93.436
9036;10/21/25 05:30:00PM;18.14;1728;10.259;448;5.36;90.995;6.509;95.11
9037;10/21/25 06:00:00PM;15.282;1728;10.161;672;5.308;89.612;5.719;97.681
9038;10/21/25 06:30:00PM;16.999;4608;12.11;1216;5.128;88.061;5.411;98.546
9039;10/21/25 07:00:00PM;20.71;2560;11.236;480;5.975;79.62;5.076;99.034
9040;10/21/25 07:30:00PM;20.519;4096;12.883;608;5.437;83.548;4.688;99.504
9041;10/21/25 08:00:00PM;15.187;1536;16.141;2432;6.051;76.105;4.506;99.789
9042;10/21/25 08:30:00PM;13.942;2688;14.038;1152;5.898;75.284;4.22;99.995
9043;10/21/25 09:00:00PM;14.709;2816;12.497;1792;5.591;80.388;4.089;100
9044;10/21/25 09:30:00PM;19.853;4608;11.722;1344;5.128;82.189;4.141;100
9045;10/21/25 10:00:00PM;12.304;864;12.594;384;4.818;86.494;4.22;100
9046;10/21/25 10:30:00PM;19.567;3968;11.625;1088;4.194;90.216;4.272;100
9047;10/21/25 11:00:00PM;14.038;2176;9.965;71;4.999;92.01;4.35;100
9048;10/21/25 11:30:00PM;11.528;992;9.571;480;4.376;92.823;4.402;100
9049;10/22/25 12:00:00AM;7.582;464;7.682;50;4.947;95.184;4.376;100
9050;10/22/25 12:30:00AM;4.207;49;7.179;11;3.932;95.548;4.584;100
9051;10/22/25 01:00:00AM;3.472;0;6.268;0;4.454;97.451;4.792;100
9052;10/22/25 01:30:00AM;2.624;0;5.86;0;5.231;95.335;5.257;100
9053;10/22/25 02:00:00AM;2.73;0;5.45;0;5.411;94.318;5.539;100
9054;10/22/25 02:30:00AM;1.764;0;4.831;0;5.024;95.328;5.668;100
9055;10/22/25 03:00:00AM;1.872;0;4.519;0;4.999;98.625;5.77;100
9056;10/22/25 03:30:00AM;1.33;0;4.102;0;4.74;99.084;5.898;100
9057;10/22/25 04:00:00AM;1.764;0;3.788;0;4.869;99.024;5.77;100
9058;10/22/25 04:30:00AM;2.303;0;3.788;0;4.947;98.634;5.539;100
9059;10/22/25 05:00:00AM;1.112;0;3.683;0;4.714;98.714;5.745;100
9060;10/22/25 05:30:00AM;2.517;0;3.683;0;4.973;99.319;5.898;100
9061;10/22/25 06:00:00AM;2.837;0;3.578;0;5.102;99.525;6.255;100
9062;10/22/25 06:30:00AM;2.517;0;3.578;0;5.591;99.713;6.712;100
9063;10/22/25 07:00:00AM;3.472;0;3.578;0;6.102;99.64;6.889;100
9064;10/22/25 07:30:00AM;3.578;0;3.998;0;6.813;99.234;7.945;100
9065;10/22/25 08:00:00AM;3.893;0;3.998;0;6.813;98.892;8.02;100
9066;10/22/25 08:30:00AM;4.623;0;4.415;0;6.585;99.267;7.268;100
9067;10/22/25 09:00:00AM;4.727;0;4.831;0;6.687;99.369;7.92;100
9068;10/22/25 09:30:00AM;4.831;0;5.141;0;7.041;99.542;8.27;100
9069;10/22/25 10:00:00AM;4.934;0;5.347;0;7.242;99.55;7.92;100
9070;10/22/25 10:30:00AM;5.037;0;5.655;0;7.192;99.487;8.195;100
9071;10/22/25 11:00:00AM;4.727;0;5.552;0;7.494;99.304;7.995;100
9072;10/22/25 11:30:00AM;4.415;0;5.347;0;7.945;99.21;7.217;100
9073;10/22/25 12:00:00PM;4.831;0;5.347;0;7.519;99.335;10.785;100
9074;10/22/25 12:30:00PM;5.037;5;5.552;1;7.594;99.601;7.619;100
9075;10/22/25 01:00:00PM;5.552;152;5.757;39;7.116;99.514;8.045;100
9076;10/22/25 01:30:00PM;6.268;368;6.268;66;7.142;99.717;8.295;100
9077;10/22/25 02:00:00PM;6.674;496;6.674;61;6.23;99.846;7.242;99.794
9078;10/22/25 02:30:00PM;13.558;2304;7.782;384;7.544;99.684;7.995;99.763
9079;10/22/25 03:00:00PM;10.651;1472;7.782;336;7.82;99.42;8.668;98.131
9080;10/22/25 03:30:00PM;10.063;992;7.481;128;7.77;99.406;8.866;97.417
9081;10/22/25 04:00:00PM;8.581;896;7.782;216;6.839;99.728;8.22;98.55
9082;10/22/25 04:30:00PM;9.373;1280;8.581;200;6.661;99.678;7.544;98.607
9083;10/22/25 05:00:00PM;10.357;896;8.382;224;6.636;100;7.695;99.629
9084;10/22/25 05:30:00PM;10.553;1920;8.382;272;5.898;100;7.268;99.435
9085;10/22/25 06:00:00PM;12.304;2688;8.879;704;5.745;100;6.914;99.993
9086;10/22/25 06:30:00PM;12.787;2432;9.472;384;5.437;100;6.433;100
9087;10/22/25 07:00:00PM;14.038;2432;11.528;1152;5.924;100;6.763;100
9088;10/22/25 07:30:00PM;11.431;1728;9.866;288;5.975;100;6.687;100
9089;10/22/25 08:00:00PM;15.76;3200;8.779;400;5.924;100;6.889;100
9090;10/22/25 08:30:00PM;11.528;1536;9.077;448;6.102;100;6.864;100
9091;10/22/25 09:00:00PM;8.481;768;8.282;136;6.204;100;6.636;100
9092;10/22/25 09:30:00PM;11.041;1792;7.782;256;5.642;100;6.408;100
9093;10/22/25 10:00:00PM;11.916;1664;8.978;336;6.051;100;6.636;100
9094;10/22/25 10:30:00PM;13.461;2304;9.373;512;5.745;100;6.737;100
9095;10/22/25 11:00:00PM;9.768;576;8.282;107;6.026;100;6.712;100
9096;10/22/25 11:30:00PM;8.182;384;8.182;94;5.591;100;6.763;100
9097;10/23/25 12:00:00AM;8.082;168;7.682;32;5.719;100;6.611;100
9098;10/23/25 12:30:00AM;6.674;82;7.682;29;5.872;100;6.153;100
9099;10/23/25 01:00:00AM;5.86;0;6.978;0;5.591;100;6.661;100
9100;10/23/25 01:30:00AM;5.141;0;6.877;0;5.539;100;6.763;100
9101;10/23/25 02:00:00AM;5.86;0;6.573;0;5.668;100;6.661;100
9102;10/23/25 02:30:00AM;5.757;0;6.775;0;5.437;100;6.484;100
9103;10/23/25 03:00:00AM;6.064;0;6.775;0;5.385;100;6.382;100
9104;10/23/25 03:30:00AM;6.064;0;6.775;0;5.36;100;6.484;100
9105;10/23/25 04:00:00AM;5.962;0;6.775;0;5.205;100;6.382;100
9106;10/23/25 04:30:00AM;5.45;0;6.471;0;5.334;100;6.331;100
9107;10/23/25 05:00:00AM;5.655;0;6.37;0;4.688;100;5.745;100
9108;10/23/25 05:30:00AM;6.064;0;6.471;0;4.61;100;5.591;100
9109;10/23/25 06:00:00AM;5.655;0;6.573;0;4.973;100;5.821;100
9110;10/23/25 06:30:00AM;6.064;0;6.573;0;5.282;100;5.949;100
9111;10/23/25 07:00:00AM;5.757;0;6.471;0;5.36;100;6.102;100
9112;10/23/25 07:30:00AM;5.962;0;6.268;0;5.847;100;6.737;100
9113;10/23/25 08:00:00AM;5.86;0;6.268;0;6.712;100;7.419;100
9114;10/23/25 08:30:00AM;5.655;0;6.471;0;6.484;99.87;7.77;99.504
9115;10/23/25 09:00:00AM;5.552;0;6.471;0;10.32;95.732;8.817;98.494
9116;10/23/25 09:30:00AM;5.45;0;6.268;0;7.895;96.828;8.444;96.555
9117;10/23/25 10:00:00AM;5.45;0;6.268;0;10.98;88.019;8.494;96.991
9118;10/23/25 10:30:00AM;5.347;0;6.268;0;12.05;82.512;10.394;93.517
9119;10/23/25 11:00:00AM;5.347;0;6.166;0;12.389;79.345;11.71;92.059
9120;10/23/25 11:30:00AM;5.141;0;6.166;0;12.871;87.208;11.904;92.883
9121;10/23/25 12:00:00PM;4.831;0;5.962;0;11.856;84.433;13.858;89.513
9122;10/23/25 12:30:00PM;4.831;43;5.86;8;9.805;91.521;11.248;89.108
9123;10/23/25 01:00:00PM;5.86;200;5.86;65;10.247;89.069;13.064;91.102
9124;10/23/25 01:30:00PM;6.268;288;6.064;43;9.238;91.966;11.807;93.244
9125;10/23/25 02:00:00PM;6.471;304;6.268;40;12.485;86.371;10.369;91.691
9126;10/23/25 02:30:00PM;7.782;800;6.471;240;12.34;81.057;11.929;94.481
9127;10/23/25 03:00:00PM;12.11;1792;7.481;320;10.736;90.595;10.198;93.568
9128;10/23/25 03:30:00PM;9.866;1216;7.782;200;9.78;86.783;9.805;94.887
9129;10/23/25 04:00:00PM;13.558;2688;8.481;256;11.394;85.527;9.632;96.051
9130;10/23/25 04:30:00PM;12.497;1600;9.373;352;8.145;91.914;9.558;96.883
9131;10/23/25 05:00:00PM;13.558;1280;9.176;352;7.242;93.452;8.767;97.116
9132;10/23/25 05:30:00PM;16.332;3328;10.161;480;6.484;91.131;7.469;97.404
9133;10/23/25 06:00:00PM;15.569;3968;11.431;368;6.636;84.721;6.458;98.45
9134;10/23/25 06:30:00PM;19.282;1920;12.594;2048;6.737;80.083;5.77;98.939
9135;10/23/25 07:00:00PM;20.329;3968;13.846;416;5.898;89.353;5.385;99.461
9136;10/23/25 07:30:00PM;15.282;1984;15.569;672;5.745;93.659;5.719;99.846
9137;10/23/25 08:00:00PM;17.855;4864;14.23;352;6.255;93.794;5.591;100
9138;10/23/25 08:30:00PM;15.187;2560;11.625;272;5.668;94.933;5.462;100
9139;10/23/25 09:00:00PM;13.654;1536;11.139;320;6.153;95.61;6.204;100
9140;10/23/25 09:30:00PM;13.75;1344;10.455;240;6.306;95.229;6.408;100
9141;10/23/25 10:00:00PM;19.282;2432;11.236;152;6.255;94.768;6.712;100
9142;10/23/25 10:30:00PM;18.901;464;10.357;168;6.255;94.992;6.788;100
9143;10/23/25 11:00:00PM;13.076;1344;9.472;73;6.281;93.901;6.864;100
9144;10/23/25 11:30:00PM;13.076;864;9.472;168;6.306;94.407;6.458;100
9145;10/24/25 12:00:00AM;8.68;416;9.176;43;6.535;92.662;6.763;100
9146;10/24/25 12:30:00AM;5.037;68;8.282;7;6.611;93.813;6.661;100
9147;10/24/25 01:00:00AM;4.102;0;6.978;0;5.796;94.47;6.408;100
9148;10/24/25 01:30:00AM;3.367;0;6.268;0;5.591;96.247;6.357;100
9149;10/24/25 02:00:00AM;3.998;0;5.655;0;5.411;96.812;6.153;100
9150;10/24/25 02:30:00AM;5.037;0;5.347;0;5.847;97.202;6.408;100
9151;10/24/25 03:00:00AM;5.037;0;5.552;0;5.488;98.665;6.357;100
9152;10/24/25 03:30:00AM;4.207;0;5.347;0;5.719;98.973;6.56;100
9153;10/24/25 04:00:00AM;5.552;0;5.347;0;5.437;99.209;6.585;100
9154;10/24/25 04:30:00AM;5.244;0;5.962;0;5.308;98.736;6.306;100
9155;10/24/25 05:00:00AM;5.757;0;6.166;0;4.558;97.115;6.026;100
9156;10/24/25 05:30:00AM;5.86;0;6.37;0;4.506;99.018;5.898;100
9157;10/24/25 06:00:00AM;6.166;0;6.471;0;4.818;98.961;5.488;100
9158;10/24/25 06:30:00AM;5.141;0;6.471;0;6.102;97.445;5.924;100
9159;10/24/25 07:00:00AM;6.166;0;6.37;0;7.444;93.606;6.306;100
9160;10/24/25 07:30:00AM;5.86;0;6.471;0;10.858;89.664;7.72;100
9161;10/24/25 08:00:00AM;5.244;0;6.37;0;7.368;96.907;8.419;100
9162;10/24/25 08:30:00AM;4.519;0;5.962;0;7.015;97.723;8.494;100
9163;10/24/25 09:00:00AM;5.141;0;5.962;0;6.408;99.119;7.066;100
9164;10/24/25 09:30:00AM;5.655;0;6.166;0;7.268;98.628;8.568;100
9165;10/24/25 10:00:00AM;5.244;0;6.166;0;8.916;97.231;10.663;100
9166;10/24/25 10:30:00AM;5.655;0;6.268;0;9.756;95.127;9.163;99.602
9167;10/24/25 11:00:00AM;5.655;0;6.37;0;9.952;94.977;9.435;99.777
9168;10/24/25 11:30:00AM;4.831;0;6.166;0;9.854;91.688;9.509;99.057
9169;10/24/25 12:00:00PM;4.623;0;6.166;0;11.029;88.136;9.756;97.835
9170;10/24/25 12:30:00PM;4.831;24;5.962;3;7.544;98.263;8.095;100
9171;10/24/25 01:00:00PM;4.102;176;5.655;41;11.565;97.101;9.386;100
9172;10/24/25 01:30:00PM;5.962;336;5.757;50;8.17;96.704;9.163;99.897
9173;10/24/25 02:00:00PM;8.282;608;5.962;91;11.127;93.606;10.222;99.405
9174;10/24/25 02:30:00PM;15.187;2432;6.877;288;8.444;96.978;9.287;99.489
9175;10/24/25 03:00:00PM;13.558;992;8.68;352;8.22;98.599;8.568;99.925
9176;10/24/25 03:30:00PM;16.332;1920;9.077;576;7.569;99.349;8.717;99.747
9177;10/24/25 04:00:00PM;8.581;480;7.983;46;7.116;99.514;8.494;100
9178;10/24/25 04:30:00PM;10.651;2176;7.481;256;7.569;99.765;8.319;100
9179;10/24/25 05:00:00PM;17.189;2816;10.651;480;7.268;99.85;8.469;100
9180;10/24/25 05:30:00PM;13.654;1024;11.139;200;6.026;99.933;7.695;100
9181;10/24/25 06:00:00PM;15.378;1152;9.176;192;6.102;100;6.737;100
9182;10/24/25 06:30:00PM;15.664;2048;9.571;256;5.514;99.352;6.509;100
9183;10/24/25 07:00:00PM;20.234;1728;10.846;336;5.616;99.672;6.382;100
9184;10/24/25 07:30:00PM;12.304;432;9.077;49;5.437;99.572;6.153;100
9185;10/24/25 08:00:00PM;14.325;2816;8.68;400;5.668;99.686;6.204;100
9186;10/24/25 08:30:00PM;15.76;960;10.161;136;5.179;99.668;6.102;100
9187;10/24/25 09:00:00PM;16.046;1728;9.669;384;6.128;99.332;6.102;100
9188;10/24/25 09:30:00PM;12.497;480;10.651;97;6.051;98.532;6.179;100
9189;10/24/25 10:00:00PM;9.965;800;9.275;61;6.306;98.212;6.026;100
9190;10/24/25 10:30:00PM;9.571;192;9.176;90;5.924;99.031;6.026;100
9191;10/24/25 11:00:00PM;8.082;110;8.68;18;6.661;99.434;6.23;100
9192;10/24/25 11:30:00PM;8.182;248;8.282;26;6.813;92.179;6.509;100
9193;10/25/25 12:00:00AM;8.581;248;8.581;36;6.535;93.768;6.23;100
9194;10/25/25 12:30:00AM;6.064;48;8.182;6;7.192;92.024;6.56;100
9195;10/25/25 01:00:00AM;3.998;0;7.179;0;6.585;95.627;6.509;100
9196;10/25/25 01:30:00AM;4.831;0;6.471;0;7.116;93.319;6.737;100
9197;10/25/25 02:00:00AM;3.788;0;6.166;0;6.484;90.928;6.458;100
9198;10/25/25 02:30:00AM;4.519;0;5.86;0;5.539;91.824;5.745;100
9199;10/25/25 03:00:00AM;4.102;0;5.552;0;5.128;96.219;5.539;100
9200;10/25/25 03:30:00AM;3.578;0;5.347;0;5.898;94.074;5.616;100
9201;10/25/25 04:00:00AM;3.367;0;5.244;0;6.611;94.638;6.204;100
9202;10/25/25 04:30:00AM;4.311;0;5.347;0;6.128;97.182;6.255;100
9203;10/25/25 05:00:00AM;3.893;0;5.347;0;5.745;97.884;6.23;100
9204;10/25/25 05:30:00AM;3.261;0;5.141;0;5.77;98.258;6.255;100
9205;10/25/25 06:00:00AM;5.347;0;5.244;0;7.419;96.449;6.788;100
9206;10/25/25 06:30:00AM;5.552;0;5.655;0;6.914;95.692;6.306;100
9207;10/25/25 07:00:00AM;4.415;0;5.552;0;9.534;90.138;6.914;100
9208;10/25/25 07:30:00AM;5.552;0;5.552;0;11.419;86.913;8.02;100
9209;10/25/25 08:00:00AM;5.347;0;5.962;0;8.693;95.948;8.17;100
9210;10/25/25 08:30:00AM;5.757;0;5.962;0;8.07;97.124;8.245;100
9211;10/25/25 09:00:00AM;4.934;0;6.064;0;8.369;96.858;8.344;100
9212;10/25/25 09:30:00AM;3.893;0;5.45;0;11.419;89.516;9.089;100
9213;10/25/25 10:00:00AM;3.893;0;5.037;0;10.858;91.48;9.287;100
9214;10/25/25 10:30:00AM;4.102;0;4.831;0;9.608;93.058;9.262;100
9215;10/25/25 11:00:00AM;5.655;0;5.141;0;9.336;98.49;8.817;100
9216;10/25/25 11:30:00AM;5.552;0;5.552;0;9.262;98.692;8.618;100
9217;10/25/25 12:00:00PM;5.347;1;5.655;0;8.916;99.138;9.114;100
9218;10/25/25 12:30:00PM;5.347;87;5.655;15;7.97;99.462;8.618;100
9219;10/25/25 01:00:00PM;8.082;608;6.268;67;8.519;99.74;8.543;100
9220;10/25/25 01:30:00PM;6.674;336;6.268;28;9.854;98.906;9.928;100
9221;10/25/25 02:00:00PM;11.139;864;5.86;74;9.361;99.756;9.015;100
9222;10/25/25 02:30:00PM;15.855;2304;7.481;128;8.841;99.61;9.287;100
9223;10/25/25 03:00:00PM;14.613;960;7.782;224;8.295;99.872;9.114;100
9224;10/25/25 03:30:00PM;12.787;864;8.282;160;8.717;99.82;9.312;100
9225;10/25/25 04:00:00PM;14.804;768;8.581;184;8.965;99.841;9.312;100
9226;10/25/25 04:30:00PM;17.665;2304;9.077;336;8.817;99.676;9.805;100
9227;10/25/25 05:00:00PM;16.427;1152;9.768;216;8.17;99.764;9.361;100
9228;10/25/25 05:30:00PM;17.379;1344;9.472;368;8.07;100;9.064;100
9229;10/25/25 06:00:00PM;14.134;1536;9.275;176;7.795;100;8.916;100
9230;10/25/25 06:30:00PM;14.804;992;9.472;216;7.895;100;8.916;100
9231;10/25/25 07:00:00PM;13.654;1472;8.978;320;7.368;100;8.618;100
9232;10/25/25 07:30:00PM;10.455;512;9.275;61;7.318;100;8.568;100
9233;10/25/25 08:00:00PM;12.11;960;8.779;94;7.444;100;8.494;100
9234;10/25/25 08:30:00PM;19.472;2048;9.669;320;7.419;100;8.519;100
9235;10/25/25 09:00:00PM;13.173;608;9.472;104;7.645;100;8.469;100
9236;10/25/25 09:30:00PM;14.23;608;9.472;144;7.368;100;8.344;100
9237;10/25/25 10:00:00PM;10.161;256;9.176;67;6.839;100;7.97;100
9238;10/25/25 10:30:00PM;11.041;416;9.275;57;7.091;100;7.92;100
9239;10/25/25 11:00:00PM;12.11;416;9.472;176;7.217;100;7.945;100
9240;10/25/25 11:30:00PM;11.334;496;9.571;73;7.116;100;8.22;100
9241;10/26/25 12:00:00AM;9.571;288;9.373;89;6.914;100;8.045;100
9242;10/26/25 12:30:00AM;8.68;24;8.978;10;7.293;100;8.07;100
9243;10/26/25 01:00:00AM;8.182;0;8.779;0;7.519;100;8.22;100
9244;10/26/25 01:30:00AM;8.082;0;8.68;0;7.318;100;8.27;100
9245;10/26/25 02:00:00AM;7.882;0;8.68;0;6.889;100;7.945;100
9246;10/26/25 02:30:00AM;7.782;0;8.581;0;6.914;100;7.97;100
9247;10/26/25 03:00:00AM;7.481;0;8.382;0;6.889;100;7.92;100
9248;10/26/25 03:30:00AM;7.682;0;8.382;0;6.914;100;7.87;100
9249;10/26/25 04:00:00AM;7.882;0;8.382;0;6.813;100;7.92;100
9250;10/26/25 04:30:00AM;7.481;0;8.182;0;6.889;100;7.72;100
9251;10/26/25 05:00:00AM;6.877;0;8.082;0;6.204;100;7.393;100
9252;10/26/25 05:30:00AM;6.877;0;7.782;0;6.585;100;7.217;100
9253;10/26/25 06:00:00AM;7.179;0;7.782;0;7.343;100;7.82;100
9254;10/26/25 06:30:00AM;7.582;0;7.882;0;7.519;100;8.17;100
9255;10/26/25 07:00:00AM;7.079;0;7.983;0;7.594;100;8.17;100
9256;10/26/25 07:30:00AM;6.978;0;7.782;0;8.17;100;8.767;100
9257;10/26/25 08:00:00AM;7.481;0;7.983;0;7.67;100;8.568;100
9258;10/26/25 08:30:00AM;7.582;0;7.983;0;7.67;100;9.064;100
9259;10/26/25 09:00:00AM;6.775;0;7.983;0;8.07;100;9.139;100
9260;10/26/25 09:30:00AM;7.179;0;7.782;0;10.932;100;10.492;100
9261;10/26/25 10:00:00AM;7.179;0;7.882;0;9.262;100;10.173;100
9262;10/26/25 10:30:00AM;6.877;0;7.782;0;8.344;100;9.509;100
9263;10/26/25 11:00:00AM;7.079;0;7.782;0;7.845;100;9.163;100
9264;10/26/25 11:30:00AM;6.775;0;7.782;0;9.78;100;9.41;100
9265;10/26/25 12:00:00PM;6.37;4;7.582;0;11.71;99.273;10.516;100
9266;10/26/25 12:30:00PM;6.573;123;7.28;20;10.247;99.808;10.394;100
9267;10/26/25 01:00:00PM;7.682;176;7.28;30;12.05;98.817;11.273;100
9268;10/26/25 01:30:00PM;7.983;232;7.983;33;12.871;99.044;11.953;99.79
9269;10/26/25 02:00:00PM;8.182;168;8.182;53;11.88;96.985;11.443;99.199
9270;10/26/25 02:30:00PM;9.472;576;8.282;122;15.103;96.757;12.968;98.92
9271;10/26/25 03:00:00PM;9.571;320;8.68;55;13.257;99;11.297;98.734
9272;10/26/25 03:30:00PM;10.455;704;8.779;224;13.329;97.656;11.759;98.211
9273;10/26/25 04:00:00PM;10.259;1216;9.176;320;10.443;98.971;10.492;99.679
9274;10/26/25 04:30:00PM;13.365;2560;9.768;512;9.46;99.833;10.1;100
9275;10/26/25 05:00:00PM;17.76;992;11.139;184;8.568;100;9.78;100
9276;10/26/25 05:30:00PM;13.269;864;10.455;136;8.369;100;9.78;100
9277;10/26/25 06:00:00PM;10.357;864;9.669;184;8.245;100;9.608;100
9278;10/26/25 06:30:00PM;11.625;1344;9.077;256;8.07;100;9.41;100
9279;10/26/25 07:00:00PM;17.189;2944;10.357;480;8.02;100;9.336;100
9280;10/26/25 07:30:00PM;19.948;1792;12.207;480;7.142;100;8.817;100
9281;10/26/25 08:00:00PM;18.806;2944;12.883;672;7.318;100;8.344;100
9282;10/26/25 08:30:00PM;25.028;3968;12.207;960;7.82;100;8.618;100
9283;10/26/25 09:00:00PM;25.513;2944;12.69;448;7.72;100;8.543;100
9284;10/26/25 09:30:00PM;23.484;3968;12.401;1856;7.419;100;8.145;100
