n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_forest;hr_forest;temp_puna;hr_puna
1580;17/05/2025 8:30;6.37;0;7.079;0;5.693;97.013;6.889;100
1581;17/05/2025 9:00;6.268;0;6.978;0;8.195;97.728;6.813;100
1582;17/05/2025 9:30;6.268;0;6.978;0;8.717;95.102;8.17;100
1583;17/05/2025 10:00;6.166;0;6.978;0;8.195;98.346;8.618;100
1584;17/05/2025 10:30;6.064;0;6.775;0;8.866;98.433;8.817;100
1585;17/05/2025 11:00;5.757;0;6.775;0;9.558;98.427;8.295;100
1586;17/05/2025 11:30;4.934;0;6.471;0;9.903;98.274;8.668;100
1587;17/05/2025 12:00;4.415;0;6.268;0;9.952;97.14;8.941;100
1588;17/05/2025 12:30;3.049;0;5.757;0;11.053;97.491;9.435;100
1589;17/05/2025 13:00;2.73;45;5.244;1;9.928;98.107;9.015;100
1590;17/05/2025 13:30;1.98;144;4.727;5;10.81;95.635;9.558;100
1591;17/05/2025 14:00;3.261;272;4.519;9;14.649;90.869;10.198;100
1592;17/05/2025 14:30;10.748;1472;4.623;22;11.078;93.337;9.46;100
1593;17/05/2025 15:00;6.064;464;4.934;22;10.687;93.696;9.657;100
1594;17/05/2025 15:30;7.28;512;6.166;123;9.977;95.135;9.312;100
1595;17/05/2025 16:00;10.259;576;6.674;74;9.262;97.351;9.139;100
1596;17/05/2025 16:30;12.304;1472;7.983;120;8.519;98.189;8.742;100
1597;17/05/2025 17:00;11.236;1280;9.077;232;8.02;98.494;8.767;100
1598;17/05/2025 17:30;13.076;2688;9.275;168;7.544;98.754;8.519;100
1599;17/05/2025 18:00;13.654;2304;8.978;75;7.419;98.866;8.344;100
1600;17/05/2025 18:30;16.237;2432;9.669;160;7.368;98.975;8.22;100
1601;17/05/2025 19:00;18.806;2944;9.472;128;7.015;98.998;8.095;100
1602;17/05/2025 19:30;19.948;3456;10.259;240;7.167;99.138;8.02;100
1603;17/05/2025 20:00;14.996;1984;9.571;136;7.041;99.2;7.845;100
1604;17/05/2025 20:30;20.138;3456;10.553;128;6.99;99.235;7.87;100
1605;17/05/2025 21:00;26.292;5376;10.944;256;6.56;99.065;7.569;100
1606;17/05/2025 21:30;17.76;2304;10.357;152;6.788;99.129;7.544;100
1607;17/05/2025 22:00;14.325;1600;10.357;144;6.56;99.162;7.444;100
1608;17/05/2025 22:30;14.23;1344;10.063;96;6.661;99.264;7.494;100
1609;17/05/2025 23:00;12.207;800;9.571;62;6.636;99.33;7.469;100
1610;17/05/2025 23:30;9.965;384;9.176;21;6.585;99.413;7.419;100
1611;18/05/2025 0:00;8.978;112;8.978;9;6.484;99.433;7.318;100
1612;18/05/2025 0:30;7.983;12;8.879;0;6.306;99.48;7.268;100
1613;18/05/2025 1:00;7.782;0;8.68;0;6.382;99.501;7.116;100
1614;18/05/2025 1:30;7.682;0;8.481;0;5.693;99.403;6.737;100
1615;18/05/2025 2:00;7.481;0;8.382;0;4.869;98.346;5.693;100
1616;18/05/2025 2:30;7.481;0;8.282;0;4.766;98.995;5.334;100
1617;18/05/2025 3:00;7.381;0;8.082;0;4.714;99.149;5.282;100
1618;18/05/2025 3:30;7.28;0;8.082;0;4.35;98.732;5.024;100
1619;18/05/2025 4:00;6.674;0;7.782;0;4.869;97.103;4.844;100
1620;18/05/2025 4:30;6.877;0;7.782;0;5.179;92.784;4.766;100
1621;18/05/2025 5:00;6.775;0;7.682;0;5.334;91.644;4.454;100
1622;18/05/2025 5:30;6.877;0;7.682;0;5.102;91.156;4.428;100
1623;18/05/2025 6:00;6.877;0;7.682;0;4.818;90.729;4.61;100
1624;18/05/2025 6:30;6.775;0;7.582;0;6.179;83.327;4.714;100
1625;18/05/2025 7:00;6.775;0;7.582;0;6.051;84.321;4.792;100
1626;18/05/2025 7:30;6.37;0;7.481;0;9.262;74.247;4.895;100
1627;18/05/2025 8:00;6.268;0;7.381;0;10.541;70.836;5.128;100
1628;18/05/2025 8:30;5.244;0;7.079;0;11.662;69.147;6.636;100
1629;18/05/2025 9:00;2.943;0;6.268;0;11.662;81.613;8.444;100
1630;18/05/2025 9:30;3.367;0;5.655;0;11.419;84.946;9.312;100
1631;18/05/2025 10:00;3.367;0;5.244;0;11.929;81.347;9.682;99.649
1632;18/05/2025 10:30;2.73;0;4.934;0;9.435;91.427;10.271;99.468
1633;18/05/2025 11:00;2.837;0;4.623;0;10.296;88.35;10.369;99.471
1634;18/05/2025 11:30;3.155;0;4.415;0;10.712;87.086;11.953;96.397
1635;18/05/2025 12:00;2.943;0;4.311;0;10.296;89.472;11.248;97.669
1636;18/05/2025 12:30;2.837;0;4.102;0;9.805;91.932;10.516;97.494
1637;18/05/2025 13:00;3.049;42;4.415;1;10.1;92.315;10.051;95.609
1638;18/05/2025 13:30;3.578;144;4.415;4;10.638;91.476;10.247;93.377
1639;18/05/2025 14:00;4.102;304;4.519;6;10.198;89.448;10.173;96.347
1640;18/05/2025 14:30;12.304;1472;4.727;8;8.916;92.674;10.541;94.626
1641;18/05/2025 15:00;16.237;1856;4.727;11;8.12;92.341;9.46;96.23
1642;18/05/2025 15:30;20.329;1984;5.86;103;8.866;90.408;9.558;93.249
1643;18/05/2025 16:00;15.569;1728;7.882;111;9.139;87.937;9.485;93.026
1644;18/05/2025 16:30;14.517;1600;9.077;128;8.469;87.929;9.361;95.374
1645;18/05/2025 17:00;14.996;1728;9.077;160;7.77;89;7.845;97.013
1646;18/05/2025 17:30;14.709;960;10.455;224;6.357;90.794;7.041;98.515
1647;18/05/2025 18:00;15.569;1536;11.334;384;5.949;92.056;6.306;98.993
1648;18/05/2025 18:30;16.713;2176;13.076;960;7.041;91.808;6.712;99.643
1649;18/05/2025 19:00;21.091;2688;11.819;496;7.041;92.794;6.636;99.962
1650;18/05/2025 19:30;15.664;2304;11.528;184;6.914;92.357;6.661;100
1651;18/05/2025 20:00;17.379;2304;10.944;232;7.318;92.842;7.066;100
1652;18/05/2025 20:30;19.662;2432;11.431;288;7.444;93.858;7.293;100
1653;18/05/2025 21:00;19.758;1920;10.553;272;7.116;96.218;7.519;100
1654;18/05/2025 21:30;15.664;1344;11.334;184;6.914;97.153;7.519;100
1655;18/05/2025 22:00;12.207;768;9.965;63;7.116;97.307;7.519;100
1656;18/05/2025 22:30;12.401;1472;9.669;184;7.116;97.75;7.544;100
1657;18/05/2025 23:00;16.903;1408;9.866;152;6.965;98.224;7.569;100
1658;18/05/2025 23:30;10.063;512;9.373;80;6.813;98.672;7.645;100
1659;19/05/2025 0:00;7.381;320;8.182;26;6.914;98.651;7.519;100
1660;19/05/2025 0:30;5.141;27;7.381;2;7.167;98.673;7.569;100
1661;19/05/2025 1:00;3.998;0;6.674;0;6.661;98.654;7.268;100
1662;19/05/2025 1:30;6.064;0;6.775;0;6.636;98.696;6.864;100
1663;19/05/2025 2:00;5.552;0;6.674;0;5.77;98.062;6.255;100
1664;19/05/2025 2:30;5.45;0;6.775;0;5.898;98.44;5.821;100
1665;19/05/2025 3:00;6.877;0;6.978;0;5.231;98.496;5.539;100
1666;19/05/2025 3:30;7.381;0;7.28;0;5.591;98.085;5.385;100
1667;19/05/2025 4:00;7.079;0;7.481;0;5.488;97.837;5.308;100
1668;19/05/2025 4:30;6.978;0;7.481;0;5.616;96.721;5.642;100
1669;19/05/2025 5:00;7.079;0;7.481;0;5.693;97.943;5.462;100
1670;19/05/2025 5:30;7.179;0;7.481;0;5.591;97.426;5.591;100
1671;19/05/2025 6:00;7.28;0;7.582;0;4.921;96.653;5.334;100
1672;19/05/2025 6:30;6.877;0;7.582;0;6.026;96.908;5.565;100
1673;19/05/2025 7:00;7.079;0;7.582;0;6.839;97.23;6.23;100
1674;19/05/2025 7:30;7.28;0;7.582;0;7.343;98.502;7.343;100
1675;19/05/2025 8:00;6.471;0;7.381;0;8.195;98.247;8.22;100
1676;19/05/2025 8:30;5.86;0;6.775;0;7.594;98.474;8.245;100
1677;19/05/2025 9:00;4.519;0;6.37;0;8.22;98.352;8.519;100
1678;19/05/2025 9:30;4.415;0;5.757;0;7.97;98.135;9.015;100
1679;19/05/2025 10:00;4.207;0;5.244;0;7.87;98.624;9.064;100
1680;19/05/2025 10:30;3.261;0;4.934;0;8.419;98.655;8.593;100
1681;19/05/2025 11:00;4.102;0;4.623;0;7.619;99.07;8.543;100
1682;19/05/2025 11:30;4.727;0;4.727;0;6.94;98.879;8.767;100
1683;19/05/2025 12:00;4.934;0;4.831;0;6.788;98.934;7.92;99.546
1684;19/05/2025 12:30;4.831;0;5.037;0;7.293;96.266;8.717;99.501
1685;19/05/2025 13:00;4.415;18;4.934;0;10.81;95.205;9.706;98.419
1686;19/05/2025 13:30;5.244;368;4.831;26;12.219;92.292;10.663;94.607
1687;19/05/2025 14:00;7.079;672;5.86;61;11.856;86.805;11.224;95.416
1688;19/05/2025 14:30;8.382;768;6.978;96;12.847;81.769;11.759;92.742
1689;19/05/2025 15:00;9.571;1408;8.182;116;12.92;78.799;12.243;87.957
1690;19/05/2025 15:30;9.176;672;8.382;89;10.541;87.597;10.736;93.402
1691;19/05/2025 16:00;9.965;1152;8.879;152;10.394;86.112;10.418;97.217
1692;19/05/2025 16:30;10.357;896;9.472;82;8.693;94.843;9.608;98.068
1693;19/05/2025 17:00;10.063;800;9.571;160;9.534;89.387;8.742;98.498
1694;19/05/2025 17:30;12.207;2176;8.978;168;7.192;92.505;7.97;98.947
1695;19/05/2025 18:00;8.978;768;8.879;98;7.343;90.714;7.242;99.355
1696;19/05/2025 18:30;9.571;800;9.275;115;6.737;92.614;6.965;99.569
1697;19/05/2025 19:00;8.581;1152;8.182;168;7.92;94.863;7.293;99.906
1698;19/05/2025 19:30;9.768;2304;8.879;216;7.419;97.44;7.995;100
1699;19/05/2025 20:00;14.996;3200;10.553;384;7.519;98.133;7.995;100
1700;19/05/2025 20:30;19.282;3072;12.401;512;7.469;98.242;7.92;100
1701;19/05/2025 21:00;19.662;2304;11.819;480;7.569;98.368;8.12;100
1702;19/05/2025 21:30;18.426;1920;12.207;384;7.469;98.611;8.02;100
1703;19/05/2025 22:00;20.901;1728;12.207;320;6.889;98.816;7.745;100
1704;19/05/2025 22:30;15.76;992;10.748;117;7.167;98.991;7.745;100
1705;19/05/2025 23:00;18.236;1152;10.846;106;7.142;99.082;7.77;100
1706;19/05/2025 23:30;9.373;464;9.768;15;6.864;99.102;7.569;100
1707;20/05/2025 0:00;9.472;416;9.373;48;6.484;99.336;6.99;100
1708;20/05/2025 0:30;6.166;44;8.481;2;7.142;99.229;7.293;100
1709;20/05/2025 1:00;5.757;0;7.682;0;6.763;99.293;7.217;100
1710;20/05/2025 1:30;5.45;0;7.381;0;5.437;99.282;6.889;100
1711;20/05/2025 2:00;7.179;0;7.481;0;5.591;99.422;5.847;100
1712;20/05/2025 2:30;7.481;0;7.882;0;6.026;99.497;6;100
1713;20/05/2025 3:00;7.481;0;7.983;0;5.616;99.478;5.847;100
1714;20/05/2025 3:30;7.582;0;7.983;0;5.488;99.442;5.616;100
1715;20/05/2025 4:00;7.682;0;8.082;0;5.668;99.42;5.745;100
1716;20/05/2025 4:30;7.582;0;8.082;0;5.411;99.42;5.796;100
1717;20/05/2025 5:00;7.179;0;7.983;0;5.282;99.48;6.102;100
1718;20/05/2025 5:30;7.381;0;7.983;0;6.026;99.594;6.535;100
1719;20/05/2025 6:00;7.28;0;7.882;0;6.051;99.553;6.712;100
1720;20/05/2025 6:30;7.079;0;7.782;0;6.306;99.577;6.813;100
1721;20/05/2025 7:00;4.831;0;7.179;0;6.99;99.576;7.268;100
1722;20/05/2025 7:30;7.179;0;7.381;0;7.293;99.564;7.72;100
1723;20/05/2025 8:00;6.674;0;7.381;0;7.72;99.514;7.87;100
1724;20/05/2025 8:30;5.037;0;7.179;0;7.795;99.462;8.469;100
1725;20/05/2025 9:00;3.788;0;6.268;0;7.469;99.419;8.494;100
1726;20/05/2025 9:30;5.037;0;5.962;0;7.745;99.546;8.519;100
1727;20/05/2025 10:00;5.244;0;5.86;0;8.444;99.4;8.717;100
1728;20/05/2025 10:30;4.727;0;5.45;0;8.245;99.393;8.618;100
1729;20/05/2025 11:00;4.831;0;5.45;0;8.469;99.259;9.015;100
1730;20/05/2025 11:30;4.623;0;5.655;0;8.866;99.297;9.361;100
1731;20/05/2025 12:00;4.519;0;5.86;0;8.618;99.399;9.46;100
1732;20/05/2025 12:30;5.757;0;6.268;0;8.27;99.449;9.312;100
1733;20/05/2025 13:00;6.268;6;6.674;0;8.519;99.519;9.114;100
1734;20/05/2025 13:30;6.674;90;6.775;7;8.965;99.448;9.361;100
1735;20/05/2025 14:00;7.582;304;7.28;37;8.742;99.434;9.805;100
1736;20/05/2025 14:30;8.182;512;7.682;70;9.188;99.116;10.051;100
1737;20/05/2025 15:00;9.077;768;7.983;87;9.163;99.405;9.534;100
1738;20/05/2025 15:30;9.571;1152;8.68;144;9.04;99.37;9.854;100
1739;20/05/2025 16:00;9.472;1152;9.176;103;8.494;99.536;9.829;100
1740;20/05/2025 16:30;9.077;960;8.879;71;8.568;99.631;9.386;100
1741;20/05/2025 17:00;10.944;2304;9.077;184;8.245;99.711;8.965;100
1742;20/05/2025 17:30;10.846;1792;9.077;108;7.469;99.761;8.643;100
1743;20/05/2025 18:00;11.722;2048;9.669;176;7.015;99.778;8.319;100
1744;20/05/2025 18:30;12.594;2432;10.063;232;7.015;99.827;8.444;100
1745;20/05/2025 19:00;12.11;1536;10.063;144;6.56;99.843;7.795;100
1746;20/05/2025 19:30;10.846;1536;9.669;152;6.077;99.803;7.066;100
1747;20/05/2025 20:00;10.651;1152;9.669;176;6.661;99.872;7.116;100
1748;20/05/2025 20:30;11.334;1728;9.965;248;6.408;99.8;7.142;100
1749;20/05/2025 21:00;11.625;1152;10.357;116;7.217;99.86;7.368;100
1750;20/05/2025 21:30;14.325;1728;10.259;136;6.864;99.832;7.041;100
1751;20/05/2025 22:00;11.916;1472;10.259;168;6.484;99.846;6.99;100
1752;20/05/2025 22:30;13.269;1728;10.651;224;6.611;99.809;6.864;100
1753;20/05/2025 23:00;10.259;768;10.259;152;6.281;99.861;6.788;100
1754;20/05/2025 23:30;9.768;768;9.768;82;6.331;99.899;6.535;100
1755;21/05/2025 0:00;8.581;176;9.275;19;6.914;99.92;6.788;100
1756;21/05/2025 0:30;7.682;8;8.879;0;6.965;99.91;7.041;100
1757;21/05/2025 1:00;7.179;0;8.779;0;6.965;99.958;7.419;100
1758;21/05/2025 1:30;7.179;0;8.581;0;6.914;99.944;7.594;100
1759;21/05/2025 2:00;5.757;0;8.082;0;6.94;99.951;7.544;100
1760;21/05/2025 2:30;5.037;0;7.481;0;6.458;99.984;7.393;100
1761;21/05/2025 3:00;6.573;0;7.381;0;5.898;99.994;6.712;100
1762;21/05/2025 3:30;6.268;0;7.481;0;5.847;100;6.458;100
1763;21/05/2025 4:00;6.978;0;7.481;0;6.026;100;6.737;100
1764;21/05/2025 4:30;6.268;0;7.28;0;6.255;100;6.864;100
1765;21/05/2025 5:00;6.064;0;7.179;0;6.306;100;6.965;100
1766;21/05/2025 5:30;6.268;0;6.978;0;6;100;7.041;100
1767;21/05/2025 6:00;5.86;0;6.674;0;6.051;100;6.914;100
1768;21/05/2025 6:30;5.45;0;6.37;0;6.153;100;6.965;100
1769;21/05/2025 7:00;6.877;0;6.573;0;6.687;100;7.368;100
1770;21/05/2025 7:30;7.079;0;6.877;0;7.167;99.967;7.845;100
1771;21/05/2025 8:00;7.079;0;7.28;0;7.116;99.953;7.77;100
1772;21/05/2025 8:30;7.079;0;7.582;0;7.494;99.938;7.82;100
1773;21/05/2025 9:00;7.079;0;7.582;0;7.293;99.93;7.845;100
1774;21/05/2025 9:30;6.573;0;7.481;0;7.066;99.89;8.045;100
1775;21/05/2025 10:00;5.86;0;7.079;0;7.116;99.904;7.895;100
1776;21/05/2025 10:30;5.655;0;6.573;0;7.368;99.83;8.369;100
1777;21/05/2025 11:00;6.064;0;6.775;0;8.295;99.75;9.188;100
1778;21/05/2025 11:30;6.166;0;6.877;0;8.145;99.781;9.04;100
1779;21/05/2025 12:00;6.471;0;6.978;0;8.07;99.637;9.04;99.764
1780;21/05/2025 12:30;6.37;0;7.079;0;8.668;99.61;9.386;99.221
1781;21/05/2025 13:00;6.166;7;6.978;0;7.92;99.644;9.386;99.27
1782;21/05/2025 13:30;6.37;192;7.079;12;7.895;99.735;8.916;100
1783;21/05/2025 14:00;7.28;496;7.481;45;8.469;99.529;8.941;100
1784;21/05/2025 14:30;8.481;800;7.983;94;8.22;99.827;8.742;100
1785;21/05/2025 15:00;8.581;864;8.082;96;8.618;99.645;8.916;100
1786;21/05/2025 15:30;9.669;1152;8.082;114;10.443;99.318;10.051;100
1787;21/05/2025 16:00;8.779;1280;8.282;106;8.07;99.637;9.213;100
1788;21/05/2025 16:30;9.077;1344;8.382;125;9.015;99.609;9.262;100
1789;21/05/2025 17:00;8.879;1216;8.282;160;8.245;99.564;9.015;100
1790;21/05/2025 17:30;10.161;1920;9.176;288;6.382;99.841;7.67;100
1791;21/05/2025 18:00;12.304;2304;9.965;336;6.051;99.892;6.661;100
1792;21/05/2025 18:30;10.944;1792;9.866;256;5.821;99.778;6.281;100
1793;21/05/2025 19:00;12.401;2944;9.472;248;5.693;99.911;5.949;100
1794;21/05/2025 19:30;13.076;3200;9.965;240;5.847;99.979;5.924;100
1795;21/05/2025 20:00;11.722;1472;9.965;128;5.462;99.893;5.898;100
1796;21/05/2025 20:30;11.139;1728;9.373;144;5.488;99.949;5.462;100
1797;21/05/2025 21:00;12.98;1216;9.472;93;5.745;99.998;5.231;100
1798;21/05/2025 21:30;10.063;704;9.176;78;5.462;99.966;5.514;100
1799;21/05/2025 22:00;11.334;1152;9.077;128;5.539;99.988;5.565;100
1800;21/05/2025 22:30;20.424;2816;10.455;208;5.591;100;5.128;100
1801;21/05/2025 23:00;10.161;768;9.768;125;5.693;99.597;5.334;100
1802;21/05/2025 23:30;11.916;1536;9.373;104;5.36;99.743;5.024;100
1803;22/05/2025 0:00;10.357;432;9.176;68;5.154;99.878;5.05;100
1804;22/05/2025 0:30;5.962;29;7.882;1;5.77;99.981;4.921;100
1805;22/05/2025 1:00;4.623;0;7.179;0;5.231;100;5.024;100
1806;22/05/2025 1:30;4.519;0;6.674;0;5.796;100;5.05;100
1807;22/05/2025 2:00;4.311;0;6.268;0;4.766;100;4.921;100
1808;22/05/2025 2:30;3.893;0;5.86;0;5.128;100;5.076;100
1809;22/05/2025 3:00;4.415;0;5.655;0;5.36;100;4.973;100
1810;22/05/2025 3:30;4.311;0;5.552;0;5.05;100;5.154;100
1811;22/05/2025 4:00;4.519;0;5.141;0;5.898;99.994;5.334;100
1812;22/05/2025 4:30;4.207;0;5.037;0;5.334;99.833;5.179;100
1813;22/05/2025 5:00;3.788;0;4.831;0;6.102;99.713;5.488;100
1814;22/05/2025 5:30;3.788;0;4.623;0;6.128;99.769;5.924;100
1815;22/05/2025 6:00;4.102;0;4.519;0;6.408;99.265;6.153;100
1816;22/05/2025 6:30;3.788;0;4.415;0;6.204;99.354;6.051;100
1817;22/05/2025 7:00;3.472;0;4.415;0;6.914;98.725;6.23;100
1818;22/05/2025 7:30;3.367;0;4.207;0;8.444;98.809;7.87;100
1819;22/05/2025 8:00;2.41;0;4.102;0;9.213;98.282;8.245;100
1820;22/05/2025 8:30;4.519;0;3.998;0;9.312;98.928;7.945;100
1821;22/05/2025 9:00;2.624;0;3.893;0;8.767;99.49;8.394;100
1822;22/05/2025 9:30;3.683;0;3.788;0;8.941;99.638;8.593;100
1823;22/05/2025 10:00;3.261;0;3.998;0;9.854;99.673;9.04;100
1824;22/05/2025 10:30;3.683;0;3.998;0;8.568;99.508;9.015;100
1825;22/05/2025 11:00;3.788;0;4.207;0;9.163;99.651;9.114;100
1826;22/05/2025 11:30;3.472;0;3.998;0;9.756;99.571;9.163;100
1827;22/05/2025 12:00;3.998;0;3.998;0;10.369;99.793;9.485;100
1828;22/05/2025 12:30;5.037;0;4.623;0;10.1;99.618;9.608;100
1829;22/05/2025 13:00;5.757;24;5.037;1;9.336;99.724;9.829;100
1830;22/05/2025 13:30;5.552;224;5.347;16;9.509;99.65;10.075;100
1831;22/05/2025 14:00;7.079;800;5.347;66;9.608;99.233;9.903;100
1832;22/05/2025 14:30;11.819;1216;7.28;86;9.287;99.39;10.051;100
1833;22/05/2025 15:00;12.594;1408;8.282;128;9.78;99.775;10.394;100
1834;22/05/2025 15:30;11.916;1152;8.779;136;10.149;99.731;9.608;100
1835;22/05/2025 16:00;11.819;1728;8.382;144;8.767;99.712;9.731;100
1836;22/05/2025 16:30;11.819;2048;8.978;192;8.469;99.848;9.361;100
1837;22/05/2025 17:00;13.076;2176;9.472;216;7.97;99.903;9.361;100
1838;22/05/2025 17:30;12.207;2048;9.571;152;7.895;99.979;8.767;100
1839;22/05/2025 18:00;12.594;2176;9.472;208;7.745;100;8.568;100
1840;22/05/2025 18:30;13.269;2688;9.965;200;7.795;100;8.618;100
1841;22/05/2025 19:00;12.401;1920;10.259;184;7.519;100;8.519;100
1842;22/05/2025 19:30;14.421;2048;9.866;152;7.293;100;8.369;100
1843;22/05/2025 20:00;12.207;1792;10.357;232;7.318;100;8.145;100
1844;22/05/2025 20:30;12.787;2176;10.651;200;7.368;100;8.195;100
1845;22/05/2025 21:00;12.304;1408;10.357;144;7.293;100;8.22;100
1846;22/05/2025 21:30;14.134;2432;10.846;288;7.167;100;7.895;100
1847;22/05/2025 22:00;12.401;1536;10.846;240;6.382;100;7.77;100
1848;22/05/2025 22:30;12.69;1600;10.259;216;6.458;100;7.015;100
1849;22/05/2025 23:00;11.916;768;10.553;109;6.889;100;7.167;100
1850;22/05/2025 23:30;9.472;368;9.669;61;6.737;100;7.444;100
1851;23/05/2025 0:00;8.779;256;9.768;48;6.914;100;7.67;100
1852;23/05/2025 0:30;8.282;13;9.077;1;6.813;100;7.645;100
1853;23/05/2025 1:00;8.082;0;8.978;0;6.611;100;7.594;100
1854;23/05/2025 1:30;7.782;0;8.879;0;6.408;100;7.419;100
1855;23/05/2025 2:00;7.782;0;8.68;0;5.847;100;6.965;100
1856;23/05/2025 2:30;7.381;0;8.581;0;6.458;100;7.066;100
1857;23/05/2025 3:00;7.179;0;8.382;0;6.255;100;7.217;100
1858;23/05/2025 3:30;7.481;0;8.382;0;6.357;100;7.091;100
1859;23/05/2025 4:00;7.381;0;8.481;0;6.56;100;7.217;100
1860;23/05/2025 4:30;7.079;0;8.082;0;6.661;100;7.293;100
1861;23/05/2025 5:00;6.166;0;8.082;0;6.56;100;7.268;100
1862;23/05/2025 5:30;5.86;0;7.381;0;6.509;100;7.293;100
1863;23/05/2025 6:00;6.674;0;7.381;0;5.949;100;7.268;100
1864;23/05/2025 6:30;6.674;0;7.582;0;6.382;100;7.318;100
1865;23/05/2025 7:00;7.079;0;7.582;0;6.788;100;7.343;100
1866;23/05/2025 7:30;6.775;0;7.682;0;7.293;100;7.544;100
1867;23/05/2025 8:00;6.674;0;7.682;0;7.142;100;7.72;100
1868;23/05/2025 8:30;6.37;0;7.682;0;7.519;100;7.77;100
1869;23/05/2025 9:00;5.347;0;7.381;0;7.745;100;7.82;100
1870;23/05/2025 9:30;5.962;0;7.079;0;8.27;99.987;8.319;100
1871;23/05/2025 10:00;6.37;0;7.28;0;8.916;99.557;8.817;100
1872;23/05/2025 10:30;6.37;0;7.179;0;8.469;99.701;8.27;100
1873;23/05/2025 11:00;6.674;0;7.28;0;8.145;100;9.435;100
1874;23/05/2025 11:30;6.674;0;7.381;0;8.344;99.764;9.064;100
1875;23/05/2025 12:00;6.775;0;7.381;0;9.163;99.848;8.841;100
1876;23/05/2025 12:30;6.573;0;7.381;0;9.558;99.812;8.817;100
1877;23/05/2025 13:00;6.268;7;7.381;0;8.965;99.718;9.583;100
1878;23/05/2025 13:30;6.674;184;7.381;14;8.817;99.946;8.99;100
1879;23/05/2025 14:00;7.481;336;7.582;41;8.965;99.89;9.583;100
1880;23/05/2025 14:30;8.182;576;7.882;53;8.767;99.981;9.731;100
1881;23/05/2025 15:00;8.879;768;7.882;84;8.916;99.434;9.903;100
1882;23/05/2025 15:30;8.68;672;8.082;74;9.139;100;9.114;100
1883;23/05/2025 16:00;9.571;992;8.382;117;8.419;100;8.99;100
1884;23/05/2025 16:30;11.041;1600;8.68;144;8.195;100;8.767;100
1885;23/05/2025 17:00;14.23;2176;9.472;248;7.519;100;8.618;100
1886;23/05/2025 17:30;12.013;1344;8.68;136;7.469;100;8.295;100
1887;23/05/2025 18:00;11.625;1856;10.063;232;7.368;100;8.344;100
1888;23/05/2025 18:30;12.207;1920;9.669;168;7.469;100;8.344;100
1889;23/05/2025 19:00;13.173;1856;9.176;136;7.419;100;8.319;100
1890;23/05/2025 19:30;13.076;1920;9.373;98;7.494;100;8.245;100
1891;23/05/2025 20:00;13.173;2304;9.866;192;7.368;100;8.195;100
1892;23/05/2025 20:30;11.722;1152;9.472;57;6.914;100;7.695;100
1893;23/05/2025 21:00;12.497;2560;9.768;208;7.066;100;7.795;100
1894;23/05/2025 21:30;12.013;2304;10.161;288;7.116;100;7.945;100
1895;23/05/2025 22:00;14.325;2304;10.161;224;6.914;100;7.82;100
1896;23/05/2025 22:30;10.651;864;9.866;66;6.813;100;7.67;100
1897;23/05/2025 23:00;10.455;1536;9.472;68;6.509;100;7.519;100
1898;23/05/2025 23:30;9.472;288;9.176;19;6.408;100;7.368;100
1899;24/05/2025 0:00;8.182;40;8.879;4;6.687;100;7.494;100
1900;24/05/2025 0:30;7.782;8;8.581;0;6.357;100;7.368;100
1901;24/05/2025 1:00;7.582;0;8.68;0;6.153;100;7.293;100
1902;24/05/2025 1:30;7.682;0;8.581;0;5.36;100;6.382;100
1903;24/05/2025 2:00;7.582;0;8.481;0;4.947;100;5.719;100
1904;24/05/2025 2:30;7.682;0;8.382;0;5.179;100;5.693;100
1905;24/05/2025 3:00;7.582;0;8.382;0;5.385;100;5.642;100
1906;24/05/2025 3:30;6.573;0;7.983;0;5.385;100;5.796;100
1907;24/05/2025 4:00;7.28;0;7.983;0;5.282;100;5.591;100
1908;24/05/2025 4:30;7.381;0;8.082;0;5.437;100;5.205;100
1909;24/05/2025 5:00;7.28;0;8.082;0;5.642;100;5.514;100
1910;24/05/2025 5:30;7.079;0;7.882;0;5.437;100;5.437;100
1911;24/05/2025 6:00;6.775;0;7.882;0;4.506;100;5.411;100
1912;24/05/2025 6:30;6.37;0;7.682;0;4.869;100;5.282;100
1913;24/05/2025 7:00;6.877;0;7.682;0;5.102;100;5.385;100
1914;24/05/2025 7:30;6.573;0;7.582;0;6.763;97.554;5.514;100
1915;24/05/2025 8:00;6.268;0;7.682;0;6.839;97.452;5.745;100
1916;24/05/2025 8:30;4.623;0;6.978;0;6.788;97.807;6.509;100
1917;24/05/2025 9:00;3.683;0;6.37;0;10.001;93.874;7.895;100
1918;24/05/2025 9:30;3.893;0;5.86;0;8.22;96.917;7.72;100
1919;24/05/2025 10:00;4.311;0;5.655;0;9.41;98.386;8.369;100
1920;24/05/2025 10:30;4.623;0;5.552;0;9.608;99.332;9.188;100
1921;24/05/2025 11:00;3.998;0;5.552;0;9.435;99.383;9.682;100
1922;24/05/2025 11:30;4.311;0;5.244;0;10.247;99.758;9.879;100
1923;24/05/2025 12:00;4.207;0;5.037;0;9.114;99.637;9.805;100
1924;24/05/2025 12:30;4.102;0;5.037;0;9.312;99.693;9.903;100
1925;24/05/2025 13:00;4.102;41;5.141;3;9.78;99.677;10.173;100
1926;24/05/2025 13:30;3.683;192;4.934;7;10.198;99.695;10.59;100
1927;24/05/2025 14:00;3.998;320;4.934;8;8.965;99.743;10.1;100
